Id,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage_NaN,MasVnrArea_NaN,GarageYrBlt_NaN
1,12.247694320220994,0.2352941176470588,1.0,0.49689213340045235,0.4311235064550125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,1.0,1.0,0.8,0.6666666666666665,0.5,0.03676470588235294,0.09836065573770493,1.0,1.0,1.0,1.0,0.6666666666666666,0.7160380828977281,0.6666666666666666,1.0,1.0,0.75,1.0,1.0,0.8333333333333333,0.7595081688051273,1.0,0.0,0.6468381434062775,0.7746682090055624,1.0,1.0,1.0,1.0,0.4004669263078391,0.8844195655086796,0.0,0.6247954313081205,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.5,1.0,0.0,1.0,1.0,0.04672897196261682,0.6666666666666666,0.5,0.8691585170013217,1.0,1.0,1.0,0.0,0.654448814435194,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.09090909090909091,0.5,1.0,1.0,0.0,0.0,0.6000000000000227
2,12.109010932687042,0.0,1.0,0.5733154570077272,0.4571694773223518,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.13636363636363635,0.8,1.0,1.0,1.0,0.5555555555555556,0.875,0.22794117647058823,0.5245901639344263,1.0,1.0,0.8,0.9,1.0,0.0,1.0,1.0,0.75,0.75,1.0,0.5,0.6666666666666666,0.7971883235394353,1.0,0.0,0.7287306520479248,0.8191525021302921,1.0,1.0,1.0,1.0,0.5495994518979863,0.0,0.0,0.5196839137233296,0.0,0.5,0.6666666666666666,0.0,0.375,0.3333333333333333,1.0,0.33333333333333337,1.0,0.3333333333333333,0.6000000000000001,1.0,0.2897196261682243,0.6666666666666666,0.5,0.8450875008783298,1.0,1.0,1.0,0.8439345207253247,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.36363636363636365,0.25,1.0,1.0,0.0,0.0,0.4000000000000341
3,12.31716669303576,0.2352941176470588,1.0,0.5138174450514019,0.48904443907921813,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,1.0,1.0,0.8,0.6666666666666665,0.5,0.051470588235294115,0.11475409836065574,1.0,1.0,1.0,1.0,0.6666666666666666,0.6903612496913564,0.6666666666666666,1.0,1.0,0.75,1.0,0.25,0.8333333333333333,0.7163565286525998,1.0,0.0,0.783246236031116,0.7829296671794652,1.0,1.0,1.0,1.0,0.42880545640313983,0.8862454312119562,0.0,0.6394890206114647,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,0.6000000000000001,1.0,0.06542056074766354,0.6666666666666666,0.5,0.883449506775789,1.0,1.0,1.0,0.0,0.5964218091585775,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7272727272727273,0.5,1.0,1.0,0.0,0.0,0.6000000000000227
4,11.84939770159144,0.2941176470588235,1.0,0.46641183800892927,0.4561106678520419,1.0,1.0,0.6666666666666666,1.0,1.0,0.75,1.0,0.5,1.0,1.0,1.0,0.8,0.6666666666666665,0.5,0.6691176470588235,0.6065573770491803,1.0,1.0,0.7000000000000001,0.4,1.0,0.0,1.0,1.0,0.5,1.0,0.75,1.0,0.6666666666666666,0.6227795898876046,1.0,0.0,0.8113606923289686,0.7604359468893993,1.0,0.5,1.0,1.0,0.44579680890773066,0.8684714035453164,0.0,0.6261794695100242,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.8,0.07476635514018691,1.0,0.75,0.8909348532438877,1.0,1.0,1.0,0.0,0.568246512465584,0.8882270480680241,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.09090909090909091,0.0,1.0,0.5,0.0,0.0,0.20000000000004547
5,12.429216196844383,0.2352941176470588,1.0,0.5907473039285418,0.5356960154245103,1.0,1.0,0.6666666666666666,1.0,1.0,0.25,1.0,0.4090909090909091,1.0,1.0,1.0,0.8,0.7777777777777777,0.5,0.058823529411764705,0.14754098360655737,1.0,1.0,1.0,1.0,0.6666666666666666,0.7943184376738682,0.6666666666666666,1.0,1.0,0.75,1.0,0.75,0.8333333333333333,0.7508411946605893,1.0,0.0,0.7988584543228832,0.8080015563156372,1.0,1.0,1.0,1.0,0.5129967903748609,0.9118316089138266,0.0,0.7084709333338486,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5833333333333334,1.0,0.3333333333333333,0.6000000000000001,1.0,0.07476635514018691,0.6666666666666666,0.75,0.9272657938081726,1.0,1.0,1.0,0.7791263723811479,0.7044810215762689,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.9999999999999999,0.5,1.0,1.0,0.0,0.0,0.6000000000000227
6,11.870599909242044,0.17647058823529413,1.0,0.5949466142424211,0.5337089516959281,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.4545454545454546,1.0,1.0,1.0,0.6000000000000001,0.4444444444444445,0.5,0.11764705882352941,0.2459016393442623,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.75,1.0,1.0,0.8333333333333333,0.763688863309991,1.0,0.0,0.5381706819909426,0.7663423860597847,1.0,1.0,1.0,1.0,0.37159733678403484,0.8306108042329501,0.0,0.5464827268710097,0.3333333333333333,0.0,0.3333333333333333,0.5,0.125,0.3333333333333333,1.0,0.24999999999999997,1.0,0.0,1.0,1.0,0.14953271028037382,1.0,0.5,0.8509391043044037,1.0,1.0,1.0,0.5497838233014749,0.5445349351609194,0.0,0.6299212598425197,0.0,0.0,1.0,0.75,0.5,0.04516129032258065,0.8181818181818182,0.75,1.0,1.0,0.0,0.0,0.8000000000000114
7,12.634603026569334,0.0,1.0,0.5499564331675915,0.4671132054806195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8181818181818182,1.0,1.0,1.0,1.0,0.7777777777777777,0.5,0.022058823529411763,0.04918032786885246,1.0,1.0,1.0,1.0,0.3333333333333333,0.7089775783333425,0.6666666666666666,1.0,1.0,0.5,1.0,0.75,0.8333333333333333,0.8360878298501523,1.0,0.0,0.74285563888642,0.8523558840200346,1.0,1.0,1.0,1.0,0.6573903983684097,0.0,0.0,0.6216076342296759,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,1.0,0.02803738317757009,0.6666666666666666,0.5,0.8896431136089393,1.0,1.0,1.0,0.8209478102350838,0.6438734158894466,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.6363636363636364,0.25,1.0,1.0,0.0,0.0,0.4000000000000341
8,12.206072645530174,0.2352941176470588,1.0,0.5192549277802976,0.47297590167721193,1.0,1.0,0.6666666666666666,1.0,1.0,0.75,1.0,0.6363636363636364,0.0,1.0,1.0,0.8,0.6666666666666665,0.625,0.2647058823529412,0.6065573770491803,1.0,1.0,0.9,0.8,0.3333333333333333,0.7433602190991252,1.0,1.0,0.75,0.75,1.0,0.25,0.6666666666666666,0.782185849606325,0.3333333333333333,0.4792090898181853,0.6935875472494246,0.8041335101137501,1.0,1.0,1.0,1.0,0.5001810970434288,0.9028287916518669,0.0,0.6918993393978932,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,1.0,0.41666666666666663,1.0,0.6666666666666666,0.6000000000000001,1.0,0.3364485981308411,0.6666666666666666,0.5,0.8520801837195728,1.0,1.0,1.0,0.8089048187798009,0.8440814485462356,0.8603980965519968,0.0,0.0,0.0,1.0,1.0,0.5,0.022580645161290325,0.9090909090909091,0.75,1.0,1.0,1.0,0.0,0.8000000000000114
9,11.77452020265869,0.17647058823529413,0.75,0.40264752353759814,0.3635956203767945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909092,0.6000000000000001,1.0,1.0,0.6000000000000001,0.6666666666666665,0.5,0.5661764705882353,0.9672131147540984,1.0,1.0,0.4,0.4,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.8843558089393824,0.7868474776747482,1.0,0.5,1.0,0.3333333333333333,0.4695973854503528,0.8677773423533791,0.0,0.6372166371083399,0.0,0.0,0.6666666666666666,0.0,0.25,0.6666666666666666,1.0,0.5,0.5,0.6666666666666666,0.6000000000000001,0.8,0.719626168224299,1.0,0.5,0.8474580462646883,0.3333333333333333,1.0,1.0,0.6678199699163418,0.0,0.8436380277262637,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.2727272727272727,0.5,1.0,0.5,0.0,0.0,0.6000000000000227
10,11.678439903447801,1.0,1.0,0.39469843611307276,0.40420880970554585,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.5454545454545454,0.6000000000000001,0.0,0.0,0.0,0.4444444444444445,0.625,0.5073529411764706,0.9672131147540984,1.0,1.0,0.8,0.9,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.8333333333333333,0.7811039679306186,1.0,0.0,0.6380044095144113,0.7914481789246166,1.0,1.0,1.0,1.0,0.48970311541340106,0.0,0.0,0.46304782637916553,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.6666666666666666,1.0,0.24999999999999997,1.0,0.6666666666666666,0.6000000000000001,1.0,0.6448598130841121,0.6666666666666666,0.25,0.7340990304082337,0.0,1.0,1.0,0.0,0.25521212430499585,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.6000000000000227
11,11.771436160121729,0.0,1.0,0.5245958563374646,0.4881566654436531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6818181818181819,1.0,1.0,1.0,1.0,0.4444444444444445,0.5,0.3161764705882353,0.7213114754098361,0.5,1.0,0.9,0.8,1.0,0.0,1.0,1.0,0.75,1.0,1.0,1.0,0.3333333333333333,0.7883454726822559,1.0,0.0,0.6323982185129601,0.7969786692501136,1.0,1.0,1.0,1.0,0.47631099300171087,0.0,0.0,0.4503846576588648,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,1.0,0.24999999999999997,1.0,0.0,1.0,0.8,0.40186915887850466,1.0,0.25,0.82026496506915,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.09090909090909091,0.5,1.0,1.0,0.0,0.0,0.6000000000000227
12,12.751299696013497,0.2352941176470588,1.0,0.5949466142424211,0.5006022232408194,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.7272727272727273,1.0,1.0,1.0,0.8,0.8888888888888888,0.5,0.007352941176470588,0.01639344262295082,0.5,1.0,0.30000000000000004,0.4,0.3333333333333333,0.7670354966482266,0.3333333333333333,1.0,1.0,0.5,1.0,1.0,0.8333333333333333,0.7995293638214673,1.0,0.0,0.6680463040171782,0.8109657325649803,1.0,1.0,1.0,1.0,0.5250168403445601,0.9224512878254728,0.0,0.7266789240821021,0.3333333333333333,0.0,1.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.75,1.0,0.6666666666666666,0.8,0.6000000000000001,0.009345794392523364,0.3333333333333333,0.75,0.9097346139977002,1.0,1.0,1.0,0.7398231191881302,0.49015342856278266,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5454545454545454,0.0,0.6666666666666666,0.75,0.0,0.0,0.20000000000004547
13,11.877568578558138,0.0,1.0,0.5192549277802976,0.5171486662964977,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6818181818181819,1.0,1.0,1.0,1.0,0.4444444444444445,0.625,0.3382352941176471,0.7704918032786886,0.5,1.0,0.9,0.6000000000000001,1.0,0.0,1.0,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,0.7644758173720295,1.0,0.0,0.666589541871256,0.7819289433819059,1.0,0.75,1.0,1.0,0.4253888646254058,0.0,0.0,0.4022342985594678,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,1.0,0.16666666666666666,1.0,0.0,1.0,0.8,0.42990654205607476,1.0,0.25,0.8083086723642827,1.0,1.0,1.0,0.7326498811015901,0.0,0.0,0.0,0.8381251581666824,0.0,1.0,1.0,1.0,0.0,0.7272727272727273,0.5,1.0,1.0,1.0,0.0,0.6000000000000227
14,12.540757571577291,0.0,1.0,0.6189335454926628,0.4781289266747306,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,1.0,1.0,1.0,0.6666666666666665,0.5,0.007352941176470588,0.01639344262295082,1.0,1.0,1.0,1.0,0.3333333333333333,0.7761656170713369,0.6666666666666666,1.0,1.0,0.75,1.0,0.75,1.0,0.0,1.0,0.0,0.942405112450825,0.8384963135698097,1.0,1.0,1.0,1.0,0.6119212956752236,0.0,0.0,0.5786134842910595,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,1.0,0.009345794392523364,0.6666666666666666,0.75,0.9279226939887181,1.0,1.0,1.0,0.7522875197629515,0.5591827765455476,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.6363636363636364,0.25,0.6666666666666666,0.75,0.0,0.0,0.4000000000000341
15,11.964001084330445,0.0,1.0,0.5192549277802976,0.48310263317463953,1.0,1.0,0.6666666666666666,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,0.5,0.3529411764705882,0.8032786885245902,0.5,1.0,0.8,0.9,0.6666666666666666,0.7266214897804425,1.0,1.0,0.75,1.0,1.0,1.0,0.5,0.7638466826891847,1.0,0.0,0.8065042959992178,0.818332184657409,1.0,0.75,1.0,1.0,0.5469239275107043,0.0,0.0,0.5171540222177189,0.3333333333333333,0.0,0.3333333333333333,0.5,0.25,0.3333333333333333,1.0,0.24999999999999997,1.0,0.3333333333333333,0.4,1.0,0.44859813084112143,0.6666666666666666,0.25,0.8083086723642827,1.0,1.0,1.0,0.0,0.8508946677490776,0.8196130340237406,0.0,0.0,0.0,1.0,0.25,1.0,0.0,0.36363636363636365,0.5,1.0,1.0,1.0,0.0,0.6000000000000227
16,11.790557201568507,0.14705882352941177,0.75,0.40264752353759814,0.3635956203767945,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.5454545454545454,1.0,1.0,1.0,0.0,0.6666666666666665,0.875,0.5735294117647058,0.11475409836065574,1.0,1.0,0.7000000000000001,0.7000000000000001,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.867005313023448,0.7714100329156841,1.0,1.0,1.0,0.6666666666666666,0.3995425047611434,0.0,0.0,0.3777947955661949,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,1.0,0.24999999999999997,1.0,0.0,1.0,0.8,0.14953271028037382,1.0,0.5,0.8760124476377282,1.0,1.0,1.0,0.5761729689539686,0.7496323271038501,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5454545454545454,0.25,1.0,1.0,0.0,0.0,0.4000000000000341
17,11.911701584927597,0.0,1.0,0.5192549277802976,0.48888496263191517,1.0,1.0,0.6666666666666666,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,0.75,0.29411764705882354,0.6721311475409837,1.0,1.0,0.7000000000000001,0.7000000000000001,0.6666666666666666,0.7045576963026321,1.0,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,0.7363875345180634,1.0,0.0,0.7808531821132589,0.7929416342631291,1.0,1.0,1.0,1.0,0.4627470863435814,0.0,0.0,0.43755905517121274,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,1.0,0.24999999999999997,1.0,0.3333333333333333,0.6000000000000001,1.0,0.37383177570093457,0.3333333333333333,0.5,0.8509391043044037,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.04516129032258065,0.1818181818181818,1.0,1.0,1.0,1.0,0.0,1.0
18,11.407564949312402,0.4117647058823529,1.0,0.5350003771022243,0.4807256552397021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6818181818181819,1.0,1.0,0.5,1.0,0.3333333333333333,0.5,0.2867647058823529,0.6557377049180328,1.0,1.0,0.8,0.9,1.0,0.0,1.0,1.0,0.25,0.25,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.75,1.0,1.0,0.5595141965575321,0.0,0.0,0.5290589836773592,0.0,0.0,0.6666666666666666,0.0,0.25,0.6666666666666666,1.0,0.33333333333333337,1.0,0.0,1.0,0.0,0.3644859813084112,1.0,0.5,0.8608837876139567,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.03225806451612903,0.8181818181818182,0.0,1.0,1.0,0.0,0.0,0.20000000000004547
19,11.976659481202368,0.0,1.0,0.5026395695368491,0.5278235410645786,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5909090909090909,0.2,1.0,1.0,1.0,0.4444444444444445,0.5,0.029411764705882353,0.0819672131147541,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333333,0.7492420219220665,1.0,0.0,0.7929484910088058,0.8048559152583438,1.0,1.0,1.0,1.0,0.5025792941800411,0.0,0.0,0.4752231350555842,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.0,1.0,0.8,0.037383177570093455,1.0,0.5,0.8760124476377282,1.0,1.0,1.0,0.0,0.7349392117121895,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4545454545454545,0.5,1.0,1.0,0.0,0.0,0.6000000000000227
